Region;Origen;Destino;Cantidad de Enlaces;Velocidad [Gbps];Ruta;Distancia_km;GSNR_Total_dB;Umbral_OSNR_dB;Factible;Necesito_Regeneracion;Reg_Factible;Reg_Count;Ruta_Regenerada;Nodos_Regeneradores;Necesito Bajada;Factible con bajada;Velocidad_Ajustada [Gbps];GSNR_Total_dB;Umbral_OSNR_dB
Norte;Santa Fe;Bellavista;1;200;Santa Fe - Parana - La Paz - Goya - Bellavista;526;20.09;20.50;NO;SI;SI;1;Santa Fe -> Parana (28.06 dB) -> La Paz (23.27 dB) -> Goya (20.86 dB) [REG]-> Bellavista (26.64 dB);Goya;NO;;;;
Norte;Santa Fe;Corrientes;1;200;Santa Fe - Parana - La Paz - Goya - Bellavista - Corrientes;684;19.46;20.50;NO;SI;SI;1;Santa Fe -> Parana (28.06 dB) -> La Paz (23.27 dB) -> Goya (20.86 dB) [REG]-> Bellavista (26.64 dB) -> Corrientes (23.71 dB);Goya;NO;;;;
Norte;Parana;Resistencia;1;200;Parana - La Paz - Goya - Bellavista - Corrientes - Resistencia;666;19.48;20.50;NO;SI;SI;1;Parana -> La Paz (24.20 dB) -> Goya (21.37 dB) -> Bellavista (20.54 dB) [REG]-> Corrientes (25.63 dB) -> Resistencia (24.43 dB);Bellavista;NO;;;;
Norte;La Paz;Resistencia;1;200;La Paz - Goya - Bellavista - Corrientes - Resistencia;484;21.21;20.50;SI;NO;;0;;;NO;;;;
Norte;Goya;Resistencia;1;200;Goya - Bellavista - Corrientes - Resistencia;271;24.48;20.50;SI;NO;;0;;;NO;;;;
Norte;Bellavista;Resistencia;1;200;Bellavista - Corrientes - Resistencia;180;26.41;20.50;SI;NO;;0;;;NO;;;;
Norte;Corrientes;Resistencia;1;200;Corrientes - Resistencia;22;31.09;20.50;SI;NO;;0;;;NO;;;;
Norte;Santa Fe;Parana;4;100;Santa Fe - Parana;40;30.85;11.80;SI;NO;;0;;;NO;;;;
Norte;Parana;La Paz;4;100;Parana - La Paz;182;24.13;11.80;SI;NO;;0;;;NO;;;;
Norte;La Paz;Goya;4;100;La Paz - Goya;213;23.81;11.80;SI;NO;;0;;;NO;;;;
Norte;Goya;Bellavista;4;100;Goya - Bellavista;91;28.44;11.80;SI;NO;;0;;;NO;;;;
Norte;Bellavista;Corrientes;4;100;Bellavista - Corrientes;158;27.78;11.80;SI;NO;;0;;;NO;;;;
Norte;Posadas;Jardin America;1;200;Posadas - Jardin America;104;29.06;20.50;SI;NO;;0;;;NO;;;;
Norte;Posadas;Puerto Iguazu;1;200;Posadas - Jardin America - Puerto Iguazu;284;25.29;20.50;SI;NO;;0;;;NO;;;;
Norte;Jardin America;Puerto Iguazu;1;200;Jardin America - Puerto Iguazu;180;27.27;20.50;SI;NO;;0;;;NO;;;;
Norte;Posadas;Jardin America;4;100;Posadas - Jardin America;104;29.06;11.80;SI;NO;;0;;;NO;;;;
Norte;Jardin America;Puerto Iguazu;4;100;Jardin America - Puerto Iguazu;180;27.27;11.80;SI;NO;;0;;;NO;;;;
Norte;Posadas;Puerto Iguazu;1;200;Posadas - San Jose - Aristobulo del valle - Puerto Iguazu;407.5;19.92;20.50;NO;SI;SI;1;Posadas -> San Jose (27.60 dB) -> Aristobulo del Valle (23.82 dB) [REG]-> Puerto Iguazu (22.26 dB);Aristobulo del Valle;NO;;;;
Norte;San Jose;Aristobulo del Valle;1;200;San Jose - Aristobulo del valle;143.9;27.89;20.50;SI;NO;;0;;;NO;;;;
Norte;Aristobulo del Valle;Puerto Iguazu;1;200;Aristobulo del valle - Puerto Iguazu;210.6;20.97;20.50;SI;NO;;0;;;NO;;;;
Norte;San Jose;Aristobulo del Valle;4;100;San Jose - Aristobulo del Valle;143.9;27.89;11.80;SI;NO;;0;;;NO;;;;
Norte;Aristobulo del Valle;Puerto Iguazu;4;100;Aristobulo del Valle - Puerto Iguazu;210.6;20.97;11.80;SI;NO;;0;;;NO;;;;
Norte;Clorinda;Formosa;1;200;Clorinda - Formosa - Resistencia;357;24.45;20.50;SI;NO;;0;;;NO;;;;
Norte;Clorinda;Resistencia;4;100;Clorinda - Formosa;136;26.99;11.80;SI;NO;;0;;;NO;;;;
Norte;San Salvador de Jujuy;Salvador Mazza;1;200;San Salvador de Jujuy - Embarcacion - Salvador Mazza;381;23.74;20.50;SI;NO;;0;;;NO;;;;
Norte;San Salvador de Jujuy;Embarcacion;1;200;San Salvador de Jujuy - Embarcacion;237;25.16;20.50;SI;NO;;0;;;NO;;;;
Norte;Embarcacion;Salvador Mazza;4;100;Embarcacion - Salvador Mazza;144;28.71;11.80;SI;NO;;0;;;NO;;;;
Norte;Benavidez;Rosario;1;400;Benavidez - Zarate - San Pedro - San Nicolas de los Arroyos - Rosario;351;22.84;23.50;NO;SI;SI;1;Benavidez -> Campana (27.05 dB) -> Zarate (25.48 dB) -> Baradero (24.00 dB) [REG]-> San Pedro BsAs (28.13 dB) -> San Nicolas de los Arroyos (25.58 dB) -> Rosario (23.87 dB);Baradero;NO;;;;
Norte;Rosario;Resistencia;1;400;Rosario - San Fabian - Santa Fe - Parana - La Paz - Goya - Bellavista - Corrientes - Resistencia;911;17.76;23.50;NO;SI;NO;0;;;SI;SI;100;17.76;11.80
Norte;Benavidez;Zarate;2;300;Benavidez - Zarate;93;27.52;20.50;SI;NO;;0;;;NO;;;;
Norte;Benavidez;San Nicolas de los Arroyos;1;300;Benavidez - Zarate - San Pedro - San Nicolas de los Arroyos;270;23.79;20.50;SI;NO;;0;;;NO;;;;
Norte;Zarate;San Pedro;1;300;Zarate - San Pedro;101;27.88;20.50;SI;NO;;0;;;NO;;;;
Norte;Zarate;Rosario;1;300;Zarate - San Pedro - San Nicolas de los Arroyos - Rosario;258;24.44;20.50;SI;NO;;0;;;NO;;;;
Norte;San Pedro;Rosario;1;300;San Pedro - San Nicolas de los Arroyos - Rosario;157;26.73;20.50;SI;NO;;0;;;NO;;;;
Norte;San Nicolas;Rosario;1;300;San Nicolas de los Arroyos - Rosario;81;29.26;20.50;SI;NO;;0;;;NO;;;;
Norte;Rosario;San Fabian;1;300;Rosario - San Fabian;125;24.02;20.50;SI;NO;;0;;;NO;;;;
Norte;Rosario;Santa Fe;1;300;Rosario - San Fabian - Santa Fe;205;23.04;20.50;SI;NO;;0;;;NO;;;;
Norte;San Fabian;Santa Fe;1;300;San Fabian - Santa Fe;80;29.33;20.50;SI;NO;;0;;;NO;;;;
Norte;Santa Fe;La Paz;1;300;Santa Fe - Parana - La Paz;222;23.44;20.50;SI;NO;;0;;;NO;;;;
Norte;Santa Fe;Parana;1;300;Santa Fe - Parana;40;30.85;20.50;SI;NO;;0;;;NO;;;;
Norte;Parana;Goya;1;300;Parana - La Paz - Goya;395;21.04;20.50;SI;NO;;0;;;NO;;;;
Norte;Goya;Resistencia;1;300;Goya - Bellavista - Corrientes - Resistencia;271;24.48;20.50;SI;NO;;0;;;NO;;;;
Norte;La Paz;Bellavista;1;300;La Paz - Goya - Bellavista;304;22.65;20.50;SI;NO;;0;;;NO;;;;
Norte;Bellavista;Corrientes;1;300;Bellavista - Corrientes;158;27.78;20.50;SI;NO;;0;;;NO;;;;
Norte;Corrientes;Resistencia;1;300;Corrientes - Resistencia;22;31.09;20.50;SI;NO;;0;;;NO;;;;
Norte;Benavidez;Santa Fe;2;300;Benavidez - Zarate - San Pedro - San Nicolas de los Arroyos - Rosario - San Fabian - Santa Fe;556;19.99;20.50;NO;SI;SI;1;Benavidez -> Campana (27.05 dB) -> Zarate (25.48 dB) -> Baradero (24.00 dB) -> San Pedro BsAs (23.13 dB) -> San Nicolas de los Arroyos (22.14 dB) -> Rosario (21.28 dB) [REG]-> San Fabian (24.69 dB) -> Santa Fe (23.26 dB);Rosario;NO;;;;
Centro;Cordoba;V. Mercedes;1;200;Cordoba - V. Mercedes;452;21.70;20.50;SI;NO;;0;;;NO;;;;
Centro;Rufino;Lujan;1;200;Rufino - Lujan;412;15.98;20.50;NO;SI;SI;0;Rufino -> Lujan (22.09 dB);;NO;;;;
Centro;Lujan;Chacabuco;1;200;Lujan - Chacabuco;153;24.45;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Junin;1;200;Lujan - Chacabuco - Junin;208;23.63;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Vedia;1;200;Lujan - Chacabuco - Junin - Vedia;278;22.81;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Rufino;1;200;Lujan - Chacabuco - Junin - Vedia - Rufino;353;22.06;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Pehuajo;1;200;Lujan - Chacabuco - Junin - Vedia - Rufino - Pehuajo;587;19.72;20.50;NO;SI;SI;1;Lujan -> Chacabuco (24.44 dB) -> Junin (22.95 dB) -> Vedia (21.80 dB) -> Rufino (20.88 dB) [REG]-> Pehuajo (23.36 dB);Rufino;NO;;;;
Centro;Lujan;Bolivar;1;200;Lujan - Chacabuco - Junin - Vedia - Rufino - Pehuajo - Bolivar;674;19.22;20.50;NO;SI;SI;1;Lujan -> Chacabuco (24.44 dB) -> Junin (22.95 dB) -> Vedia (21.80 dB) -> Rufino (20.88 dB) [REG]-> Pehuajo (23.36 dB) -> Bolivar (22.15 dB);Rufino;NO;;;;
Centro;Lujan;Olavarria;1;200;Lujan - Chacabuco - Junin - Vedia - Rufino - Pehuajo - Bolivar - Olavarria;781;17.58;20.50;NO;SI;SI;2;Lujan -> Chacabuco (24.44 dB) -> Junin (22.95 dB) -> Vedia (21.80 dB) -> Rufino (20.88 dB) [REG]-> Pehuajo (23.36 dB) -> Bolivar (22.15 dB) [REG]-> Olavarria (24.00 dB);Rufino - Bolivar;NO;;;;
Centro;Lujan;Azul;1;200;Lujan - Chacabuco - Junin - Vedia - Rufino - Pehuajo - Bolivar - Olavarria - Azul;836;17.37;20.50;NO;SI;SI;2;Lujan -> Chacabuco (24.44 dB) -> Junin (22.95 dB) -> Vedia (21.80 dB) -> Rufino (20.88 dB) [REG]-> Pehuajo (23.36 dB) -> Bolivar (22.15 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB);Rufino - Bolivar;NO;;;;
Centro;Lujan;Tandil;1;200;Lujan - Chacabuco - Junin - Vedia - Rufino - Pehuajo - Bolivar - Olavarria - Azul - Tandil;941;16.87;20.50;NO;SI;SI;2;Lujan -> Chacabuco (24.44 dB) -> Junin (22.95 dB) -> Vedia (21.80 dB) -> Rufino (20.88 dB) [REG]-> Pehuajo (23.36 dB) -> Bolivar (22.15 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB);Rufino - Bolivar;NO;;;;
Centro;Chacabuco;Abasto;1;200;Chacabuco - Junin - Vedia - Rufino - Pehuajo - Bolivar - Olavarria - Azul - Tandil;788;17.66;20.50;NO;SI;SI;4;Chacabuco -> Junin (26.72 dB) -> Vedia (24.38 dB) -> Rufino (22.84 dB) [REG]-> Pehuajo (23.36 dB) -> Bolivar (22.15 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB) [REG]-> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Rufino - Bolivar - Tandil - Dolores;NO;;;;
Centro;Junin;Abasto;1;200;Junin - Vedia - Rufino - Pehuajo - Bolivar - Olavarria - Azul - Tandil;733;17.85;20.50;NO;SI;SI;3;Junin -> Vedia (26.62 dB) -> Rufino (24.30 dB) -> Pehuajo (21.13 dB) [REG]-> Bolivar (26.72 dB) -> Olavarria (22.62 dB) -> Azul (21.82 dB) -> Tandil (20.61 dB) [REG]-> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Pehuajo - Tandil - Dolores;NO;;;;
Centro;Vedia;Abasto;1;200;Vedia - Rufino - Pehuajo - Bolivar - Olavarria - Azul - Tandil;663;18.10;20.50;NO;SI;SI;3;Vedia -> Rufino (26.59 dB) -> Pehuajo (22.10 dB) -> Bolivar (21.16 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB) [REG]-> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Bolivar - Tandil - Dolores;NO;;;;
Centro;Rufino;Abasto;1;200;Rufino - Pehuajo - Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Las Armas - Dolores - Chascomus - Abasto;1152;15.64;20.50;NO;SI;SI;3;Rufino -> Pehuajo (23.36 dB) -> Bolivar (22.15 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB) [REG]-> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Bolivar - Tandil - Dolores;NO;;;;
Centro;Pehuajo;Abasto;1;200;Pehuajo - Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Las Armas - Dolores - Chascomus - Abasto;918;16.42;20.50;NO;SI;SI;2;Pehuajo -> Bolivar (26.72 dB) -> Olavarria (22.62 dB) -> Azul (21.82 dB) -> Tandil (20.61 dB) [REG]-> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Tandil - Dolores;NO;;;;
Centro;Bolivar;Abasto;1;200;Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Las Armas - Dolores - Chascomus - Abasto;831;16.67;20.50;NO;SI;SI;2;Bolivar -> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB) [REG]-> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Tandil - Dolores;NO;;;;
Centro;Olavarria;Abasto;1;200;Olavarria - Azul - Tandil - Mar del Plata - Las Armas - Dolores - Chascomus - Abasto;724;17.96;20.50;NO;SI;SI;1;Olavarria -> Azul (27.54 dB) -> Tandil (24.14 dB) -> Mar Del Plata (21.75 dB) -> Las Armas (20.68 dB) [REG]-> Dolores (24.83 dB) -> Chascomus (22.43 dB) -> Abasto (21.50 dB);Las Armas;NO;;;;
Centro;Azul;Abasto;1;200;Azul - Tandil - Mar del Plata - Las Armas - Dolores - Chascomus - Abasto;669;18.19;20.50;NO;SI;SI;1;Azul -> Tandil (25.61 dB) -> Mar Del Plata (22.54 dB) -> Las Armas (21.30 dB) [REG]-> Dolores (24.83 dB) -> Chascomus (22.43 dB) -> Abasto (21.50 dB);Las Armas;NO;;;;
Centro;Tandil;Abasto;1;200;Tandil - Mar del Plata - Las Armas - Dolores - Chascomus - Abasto;564;18.89;20.50;NO;SI;SI;1;Tandil -> Mar Del Plata (24.59 dB) -> Las Armas (22.75 dB) -> Dolores (20.99 dB) [REG]-> Chascomus (25.13 dB) -> Abasto (23.54 dB);Dolores;NO;;;;
Centro;Lujan;Chacabuco;4;100;Lujan - Chacabuco;153;24.45;11.80;SI;NO;;0;;;NO;;;;
Centro;Chacabuco;Junin;4;100;Chacabuco - Junin;55;30.44;11.80;SI;NO;;0;;;NO;;;;
Centro;Junin;Vedia;4;100;Junin - Vedia;70;29.75;11.80;SI;NO;;0;;;NO;;;;
Centro;Vedia;Rufino;4;100;Vedia - Rufino;75;29.43;11.80;SI;NO;;0;;;NO;;;;
Centro;Rufino;Pehuajo;4;100;Rufino - Pehuajo;234;23.36;11.80;SI;NO;;0;;;NO;;;;
Centro;Pehuajo;Bolivar;4;100;Pehuajo - Bolivar;87;28.37;11.80;SI;NO;;0;;;NO;;;;
Centro;Bolivar;Olavarria;4;100;Bolivar - Olavarria;107;22.48;11.80;SI;NO;;0;;;NO;;;;
Centro;Olavarria;Azul;4;100;Olavarria - Azul;55;30;11.80;SI;NO;;0;;;NO;;;;
Centro;Azul;Tandil;4;100;Azul - Tandil;105;26.16;11.80;SI;NO;;0;;;NO;;;;
Centro;Tandil;Mar del Plata;4;100;Tandil - Mar del Plata;179;25.07;11.80;SI;NO;;0;;;NO;;;;
Centro;Lujan;Mercedes;1;200;Lujan - Mercedes;36;30.90;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Chivilcoy;1;200;Lujan - Mercedes - Chivilcoy;106;27.37;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Bragado;1;200;Lujan - Mercedes - Chivilcoy - Bragado;170;25.62;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;9 De Julio;1;200;Lujan - Mercedes - Chivilcoy - Bragado - 9 De Julio;231;24.44;20.50;SI;NO;;0;;;NO;;;;
Centro;Mercedes;Abasto;1;200;Mercedes - Chivilcoy - Bragado - 9 De Julio - Pehuajo - Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Pinamar - Las Toninas - Abasto;1365;16.43;20.50;NO;SI;SI;3;Mercedes -> Chivilcoy (27.21 dB) -> Bragado (25.15 dB) -> 9 De Julio (23.77 dB) -> Pehuajo (22.30 dB) -> Bolivar (21.32 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB) [REG]-> Mar Del Plata (24.59 dB) -> Pinamar (22.40 dB) -> Las Toninas (21.32 dB) [REG]-> Abasto (23.59 dB);Bolivar - Tandil - Las Toninas;NO;;;;
Centro;Chivilcoy;Abasto;1;200;Chivilcoy - Bragado - 9 De Julio - Pehuajo - Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Pinamar - Las Toninas - Abasto;1295;16.62;20.50;NO;SI;SI;3;Chivilcoy -> Bragado (27.42 dB) -> 9 De Julio (25.31 dB) -> Pehuajo (23.35 dB) -> Bolivar (22.14 dB) [REG]-> Olavarria (24.00 dB) -> Azul (22.93 dB) -> Tandil (21.42 dB) [REG]-> Mar Del Plata (24.59 dB) -> Pinamar (22.40 dB) -> Las Toninas (21.32 dB) [REG]-> Abasto (23.59 dB);Bolivar - Tandil - Las Toninas;NO;;;;
Centro;Bragado;Abasto;1;200;Bragado - 9 De Julio - Pehuajo - Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Pinamar - Las Toninas - Abasto;1231;16.81;20.50;NO;SI;SI;2;Bragado -> 9 De Julio (27.47 dB) -> Pehuajo (24.60 dB) -> Bolivar (23.06 dB) -> Olavarria (20.81 dB) [REG]-> Azul (27.54 dB) -> Tandil (24.14 dB) -> Mar Del Plata (21.75 dB) [REG]-> Pinamar (25.33 dB) -> Las Toninas (23.43 dB) -> Abasto (20.82 dB);Olavarria - Mar Del Plata;NO;;;;
Centro;9 De Julio;Abasto;1;200;9 De Julio - Pehuajo - Bolivar - Olavarria - Azul - Tandil - Mar del Plata - Pinamar - Las Toninas - Abasto;1170;16.99;20.50;NO;SI;SI;2;9 De Julio -> Pehuajo (26.32 dB) -> Bolivar (24.19 dB) -> Olavarria (21.45 dB) -> Azul (20.82 dB) [REG]-> Tandil (25.61 dB) -> Mar Del Plata (22.54 dB) -> Pinamar (21.04 dB) [REG]-> Las Toninas (26.47 dB) -> Abasto (22.23 dB);Azul - Pinamar;NO;;;;
Centro;Lujan;Mercedes;4;100;Lujan - Mercedes;36;30.90;11.80;SI;NO;;0;;;NO;;;;
Centro;Mercedes;Chivilcoy;4;100;Mercedes - Chivilcoy;70;29.28;11.80;SI;NO;;0;;;NO;;;;
Centro;Chivilcoy;Bragado;4;100;Chivilcoy - Bragado;64;29.73;11.80;SI;NO;;0;;;NO;;;;
Centro;Bragado;9 De Julio;4;100;Bragado - 9 De Julio;61;29.92;11.80;SI;NO;;0;;;NO;;;;
Centro;9 De Julio;Pehuajo;4;100;9 De Julio - Pehuajo;111;29.26;11.80;SI;NO;;0;;;NO;;;;
Centro;Benavidez;Azopardo;1;200;Benavidez - Azopardo;75.6;29.38;20.50;SI;NO;;0;;;NO;;;;
Centro;Benavidez;La Plata;1;200;Benavidez - Azopardo - La Plata;138.9;27.05;20.50;SI;NO;;0;;;NO;;;;
Centro;Azopardo;Abasto;1;200;Azopardo - La Plata - Abasto;93.3;27.90;20.50;SI;NO;;0;;;NO;;;;
Centro;La Plata;Abasto;1;200;La Plata - Abasto;30;30.96;20.50;SI;NO;;0;;;NO;;;;
Centro;Benavidez;Azopardo;4;100;Benavidez - Azopardo;75.6;29.38;11.80;SI;NO;;0;;;NO;;;;
Centro;Azopardo;La Plata;4;100;Azopardo - La Plata;63.3;30.10;11.80;SI;NO;;0;;;NO;;;;
Centro;La Plata;Abasto;4;100;La Plata - Abasto;30;30.96;11.80;SI;NO;;0;;;NO;;;;
Centro;Abasto;Las Toninas;1;200;Abasto - Las Toninas;308;26.13;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Pinamar;1;200;Abasto - Las Toninas - Pinamar;393;24.01;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Mar Del Plata;1;200;Abasto - Las Toninas - Pinamar - Mar Del Plata;526;22.14;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Tres Arroyos;1;200;Abasto - Las Toninas - Pinamar - Mar Del Plata - Tres Arroyos;876;17.76;20.50;NO;SI;SI;1;Abasto -> Las Toninas (23.62 dB) -> Pinamar (22.25 dB) -> Mar Del Plata (20.84 dB) [REG]-> Tres Arroyos (21.08 dB);Mar Del Plata;NO;;;;
Centro;Las Toninas;Bahia Blanca;1;200;Las Toninas - Pinamar - Mar Del Plata - Tres Arroyos - Bahia Blanca;795;16.98;20.50;NO;SI;SI;2;Las Toninas -> Pinamar (26.47 dB) -> Mar Del Plata (23.45 dB) [REG]-> Tres Arroyos (21.08 dB) [REG]-> Bahia Blanca (23.02 dB);Mar Del Plata - Tres Arroyos;NO;;;;
Centro;Pinamar;Bahia Blanca;1;200;Pinamar - Mar Del Plata - Tres Arroyos - Bahia Blanca;710;17.33;20.50;NO;SI;SI;2;Pinamar -> Mar Del Plata (25.35 dB) [REG]-> Tres Arroyos (21.08 dB) [REG]-> Bahia Blanca (23.02 dB);Mar Del Plata - Tres Arroyos;NO;;;;
Centro;Mar Del Plata;Bahia Blanca;1;200;Mar Del Plata - Tres Arroyos - Bahia Blanca;577;17.86;20.50;NO;SI;SI;1;Mar Del Plata -> Tres Arroyos (21.08 dB) [REG]-> Bahia Blanca (23.02 dB);Tres Arroyos;NO;;;;
Centro;Tres Arroyos;Bahia Blanca;1;200;Tres Arroyos - Bahia Blanca;227;22.41;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Las Toninas;4;100;Abasto - Las Toninas;308;26.13;11.80;SI;NO;;0;;;NO;;;;
Centro;Las Toninas;Pinamar;4;100;Las Toninas - Pinamar;85;27.72;11.80;SI;NO;;0;;;NO;;;;
Centro;Pinamar;Mar Del Plata;4;100;Pinamar - Mar Del Plata;133;26.39;11.80;SI;NO;;0;;;NO;;;;
Centro;Mar Del Plata;Tres Arroyos;4;100;Mar Del Plata - Tres Arroyos;350;19.67;11.80;SI;NO;;0;;;NO;;;;
Centro;Tres Arroyos;Bahia Blanca;4;100;Tres Arroyos - Bahia Blanca;227;22.41;11.80;SI;NO;;0;;;NO;;;;
Centro;Abasto;Chascomus;1;200;Abasto - Chascomus;71;28.63;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Dolores;1;200;Abasto - Chascomus - Dolores;168;23.26;20.50;SI;NO;;0;;;NO;;;;
Centro;Abasto;Las Armas;1;200;Abasto - Chascomus - Dolores - Las Armas;268;20.66;20.50;SI;NO;;0;;;NO;;;;
Centro;Chascomus;Bahia Blanca;1;200;Chascomus - Dolores - Las Armas - Mar Del Plata - Tres Arroyos - Bahia Blanca;891;16.03;20.50;NO;SI;SI;2;Chascomus -> Dolores (25.13 dB) -> Las Armas (22.43 dB) -> Mar Del Plata (21.22 dB) [REG]-> Tres Arroyos (21.08 dB) [REG]-> Bahia Blanca (23.02 dB);Mar Del Plata - Tres Arroyos;NO;;;;
Centro;Dolores;Bahia Blanca;1;200;Dolores - Las Armas - Mar Del Plata - Tres Arroyos - Bahia Blanca;794;16.66;20.50;NO;SI;SI;2;Dolores -> Las Armas (24.83 dB) -> Mar Del Plata (22.91 dB) [REG]-> Tres Arroyos (21.08 dB) [REG]-> Bahia Blanca (23.02 dB);Mar Del Plata - Tres Arroyos;NO;;;;
Centro;Las Armas;Bahia Blanca;1;200;Las Armas - Mar Del Plata - Tres Arroyos - Bahia Blanca;694;17.52;20.50;NO;SI;SI;2;Las Armas -> Mar Del Plata (26.06 dB) [REG]-> Tres Arroyos (21.08 dB) [REG]-> Bahia Blanca (23.02 dB);Mar Del Plata - Tres Arroyos;NO;;;;
Centro;Abasto;Chascomus;4;100;Abasto - Chascomus;71;28.63;11.80;SI;NO;;0;;;NO;;;;
Centro;Chascomus;Dolores;4;100;Chascomus - Dolores;97;24.55;11.80;SI;NO;;0;;;NO;;;;
Centro;Dolores;Las Armas;4;100;Dolores - Las Armas;100;23.95;11.80;SI;NO;;0;;;NO;;;;
Centro;Las Armas;Mar Del Plata;4;100;Las Armas - Mar Del Plata;117;28.18;11.80;SI;NO;;0;;;NO;;;;
Centro;Lujan;Benavidez;1;200;Lujan - Benavidez;60;30.23;20.50;SI;NO;;0;;;NO;;;;
Centro;Lujan;Benavidez;4;100;Lujan - Benavidez;60;30.23;11.80;SI;NO;;0;;;NO;;;;
Centro;Bahia Blanca;Algarrobo;4;200;Bahia Blanca - Algarrobo;96;30.01;20.50;SI;NO;;0;;;NO;;;;
Centro;Bahia Blanca;Rio Colorado;1;200;Bahia Blanca - Algarrobo - Rio Colorado;190;27.22;20.50;SI;NO;;0;;;NO;;;;
Centro;Bahia Blanca;Peru;1;200;Bahia Blanca - Algarrobo - Rio Colorado - Peru;374.6;11.28;20.50;NO;SI;SI;0;Bahia Blanca -> Algarrobo (25.89 dB) -> Rio Colorado (23.59 dB) -> Peru (21.37 dB);;NO;;;;
Centro;Bahia Blanca;Santa Rosa;1;200;Bahia Blanca - Algarrobo - Rio Colorado - Peru - Santa Rosa;520.4;11.19;20.50;NO;SI;SI;1;Bahia Blanca -> Algarrobo (25.89 dB) -> Rio Colorado (23.59 dB) -> Peru (21.37 dB) [REG]-> Santa Rosa (LP) (24.91 dB);Peru;NO;;;;
Centro;Bahia Blanca;Winifreda;1;200;Bahia Blanca - Algarrobo - Rio Colorado - Peru - Santa Rosa - Winifreda;584.4;11.14;20.50;NO;SI;SI;1;Bahia Blanca -> Algarrobo (25.89 dB) -> Rio Colorado (23.59 dB) -> Peru (21.37 dB) [REG]-> Santa Rosa (LP) (24.91 dB) -> Winifreda (23.24 dB);Peru;NO;;;;
Centro;Bahia Blanca;Victorica;1;200;Bahia Blanca - Algarrobo - Rio Colorado - Peru - Santa Rosa - Winifreda - Victorica;693.4;11.09;20.50;NO;SI;SI;1;Bahia Blanca -> Algarrobo (25.89 dB) -> Rio Colorado (23.59 dB) -> Peru (21.37 dB) [REG]-> Santa Rosa (LP) (24.91 dB) -> Winifreda (23.24 dB) -> Victorica (21.84 dB);Peru;NO;;;;
Centro;Bahia Blanca;Santa Isabel;1;200;Bahia Blanca - Algarrobo - Rio Colorado - Peru - Santa Rosa - Winifreda - Victorica - Santa Isabel;843.4;10.56;20.50;NO;SI;SI;2;Bahia Blanca -> Algarrobo (25.89 dB) -> Rio Colorado (23.59 dB) -> Peru (21.37 dB) [REG]-> Santa Rosa (LP) (24.91 dB) -> Winifreda (23.24 dB) -> Victorica (21.84 dB) [REG]-> Santa Isabel (25.09 dB);Peru - Victorica;NO;;;;
